,correlation,rmsd,amp_diff
0.1,-0.3598760689859615,399.7427790849106,489.0
0.2,-0.15402172140926831,437.1966780500112,801.0
0.30000000000000004,-0.05506135424662125,456.1486610322522,905.0
0.4,0.08802880028490755,449.8080258179031,1009.0
0.5,0.11500838150079808,479.766245744672,1009.0
0.6,0.2117773673640612,475.2427231586294,1113.0
0.7000000000000001,0.2602819251991977,485.4128963835473,1113.0
0.8,0.3135897057577198,471.95432912335724,1217.0
0.9,0.3575848278179392,478.9612012336305,1217.0
1.0,0.3718268076091777,490.13717891654505,1217.0
2.0,0.5548062013877042,503.30334139447046,1737.0
3.0,0.6326562304916262,514.5005432445148,2361.0
4.0,0.6804395482008984,514.0191469846405,2465.0
5.0,0.7046998328106029,529.5284992371655,2569.0
6.0,0.7411529537465371,535.2091737372084,2673.0
7.0,0.7684258670117169,525.9229396305942,2881.0
8.0,0.7756006670414354,536.9017691513798,2881.0
9.0,0.7994651756570527,537.7786244135947,2881.0
10.0,0.8308340468952485,546.5060018382042,2881.0
11.0,0.8404427190198231,547.2544393341914,2881.0
12.0,0.8463042956794427,552.9069771745591,2881.0
13.0,0.860564293942259,555.8367349512607,2985.0
14.0,0.8681962289720471,560.3818923221401,2985.0
15.0,0.8838804605698897,565.4003495698963,3089.0
16.0,0.8836536633572636,569.0517545651625,3089.0
17.0,0.8967242175614782,572.7143196160488,3089.0
18.0,0.8931026889892207,574.774369189121,3089.0
19.0,0.9055420367599859,573.3119301325797,3089.0
20.0,0.9049915192400398,583.5716084858673,3089.0
